x,left,right
10,0.31386862460831205,0.3136144456291602
11,0.30952380952380953,0.2903837459529261
12,0.313953488372093,0.3144748370808922
13,0.3181818181818182,0.3028965375184927
14,0.3185048981187271,0.28379788074156237
15,0.3180996749461181,0.3178536264305499
16,0.32522979546727726,0.32998842905945797
17,0.3336634000777734,0.3065017112008874
18,0.3256441016106851,0.31406053093748426
19,0.32998842905945797,0.3368451453053943
20,0.325205641600856,0.3455365533716029
21,0.3171643942466187,0.3217620111046289
22,0.3045322622238352,0.3094361133017564
23,0.31262938943499446,0.31288229968409864
24,0.3124023895025384,0.3048780487804878
25,0.31288229968409864,0.3125
26,0.31262938943499446,0.3124023895025384
27,0.31288229968409864,0.325
28,0.3006642687346895,0.29319017779014994
29,0.30014498519902144,0.2926829268292683
30,0.2822619241634951,0.24358974358974358
31,0.2311755179073895,0.18016156199554573
32,0.2102353324910547,0.1584905736457078
33,0.19730011566174616,0.137360563948689
34,0.19730011566174616,0.15061090503828725
35,0.22419308942260122,0.16386124612788544
36,0.20585872034459632,0.16386124612788544
37,0.21781931841425947,0.16386124612788544
38,0.22433529736067592,0.17749534665095676
39,0.21045345670586257,0.1641593385084117
40,0.23046638387921276,0.1641593385084117
41,0.2050608063404064,0.17749534665095676
42,0.20585872034459632,0.17749534665095676
43,0.20585872034459632,0.1598514503776719
44,0.22541072670068776,0.17768957834866797
45,0.2233750407717456,0.16890047618589216
46,0.2311755179073895,0.1763785644192516
47,0.23133262807569335,0.1763785644192516
48,0.2311755179073895,0.17768957834866797
49,0.23188465193556623,0.17768957834866797
50,0.2311755179073895,0.1630425562767065
51,0.22471927624751503,0.1632209724048041
52,0.24350970752923262,0.17301681652692552
53,0.25671235175709534,0.19104017997521755
54,0.26843774609657967,0.21045345670586257
55,0.3001967450982064,0.275
56,0.3171643942466187,0.2810409880144788
57,0.31310885061270016,0.3
58,0.3049837558182663,0.2875
59,0.3124023895025384,0.31669659913716236
60,0.2931030096069271,0.2871412974273803
61,0.31262938943499446,0.312922159334741
62,0.2926829268292683,0.30525561778502514
63,0.30451596070880993,0.29990629392243684
64,0.3180098734245195,0.3047874056838567
65,0.30576271793544985,0.3047874056838567
66,0.30576271793544985,0.29990629392243684
67,0.3047874056838567,0.3047874056838567
68,0.30014498519902144,0.28741019834233533
69,0.2933486193301547,0.30451596070880993
70,0.30576271793544985,0.2879299681745379
71,0.28741019834233533,0.27491410276223377
72,0.3004260637546394,0.28741019834233533
73,0.3004260637546394,0.2879299681745379
74,0.30525561778502514,0.287977033948718
75,0.29990629392243684,0.29319017779014994
76,0.30014498519902144,0.29259590945650243
77,0.2928419708053061,0.3125
78,0.21938485330873006,0.256326007925508
79,0.17672955307876156,0.21867502074087172
80,0.1386750490563073,0.21045345670586257
81,0.14843195954125124,0.2178771067366818
82,0.14843195954125124,0.23742581602192916
83,0.12480754415067656,0.223606797749979
84,0.14515402873619057,0.21858693930454015
85,0.13357820590351313,0.21127235410187215
86,0.1297742893390776,0.2233750407717456
87,0.1376104469348463,0.21766269588592316
88,0.1297742893390776,0.23069340713295722
89,0.1386750490563073,0.23748863840479234
90,0.14262447634628236,0.24315445213123463
91,0.1265147120178402,0.2050608063404064
92,0.14544899760112925,0.21209125149788172
93,0.15476607590914365,0.21045345670586257
94,0.1397796535930994,0.21045345670586257
95,0.12764263457616165,0.19912270473900032
96,0.1242156758324277,0.19230769230769232
97,0.1397796535930994,0.19912270473900032
98,0.13840913308956662,0.19730011566174616
99,0.1262721140726289,0.17657157403135365
100,0.1262721140726289,0.1794871794871795
101,0.11737264210655281,0.2026287101093622
102,0.13364408586194457,0.2026287101093622
103,0.1212238031490822,0.1794282055478556
104,0.1522500463985233,0.19730011566174616
105,0.14515402873619057,0.17105263157894737
106,0.1295111085990525,0.17567567567567569
107,0.1262721140726289,0.17099343357351335
108,0.13364408586194457,0.17663605151169562
109,0.13364408586194457,0.17672955307876156
110,0.1262721140726289,0.17208203736019984
111,0.11617797136081584,0.17567567567567569
112,0.1262721140726289,0.17567567567567569
113,0.1397796535930994,0.17307671502846966
114,0.12593874028414276,0.16772772474741307
115,0.1440367369737058,0.19730011566174616
116,0.1262721140726289,0.19912270473900032
117,0.1394062670932132,0.22442569514598856
118,0.1411501740966322,0.18414677461762974
119,0.13840913308956662,0.2244129623439134
120,0.12456821978060996,0.21216467758680393
121,0.1550634173473521,0.192244505944131
122,0.21045345670586257,0.24350970752923262
123,0.2630668208823282,0.2694582361702055
124,0.23069340713295722,0.26298484278851486
125,0.28205128205128205,0.30014498519902144
126,0.28263283355368285,0.28040441322914816
127,0.2894736842105263,0.2871412974273803
128,0.275,0.28040441322914816
129,0.275,0.28095743189905564
130,0.275,0.3047874056838567
131,0.28253996914061136,0.28741019834233533
132,0.3005199322349037,0.29259590945650243
133,0.27556701271484074,0.3004260637546394
134,0.28205128205128205,0.2809115133795728
135,0.29990629392243684,0.29319017779014994
136,0.28741019834233533,0.29990629392243684
